,d_loss,g_loss
0,0.24252909421920776,0.003957255277782679
1,0.013962166383862495,0.35118114948272705
2,0.17545466125011444,0.8796249032020569
3,0.2268998622894287,0.5038323402404785
4,0.1571178287267685,0.34125998616218567
5,0.14636333286762238,0.18629500269889832
6,0.09692879021167755,0.08420582860708237
7,0.10004384815692902,0.03135186806321144
8,0.17537769675254822,0.01742163673043251
9,0.2973549962043762,0.018913710489869118
10,0.1400040090084076,0.04296421632170677
11,0.13274244964122772,0.1834217756986618
12,0.18435007333755493,0.0278061181306839
13,0.15586453676223755,0.0995585024356842
14,0.1564769446849823,0.09430477023124695
15,0.14550384879112244,0.06755558401346207
16,0.18872123956680298,0.036794498562812805
17,0.1996467262506485,0.1657051146030426
18,0.17305313050746918,0.03259947896003723
19,0.12401403486728668,0.13869142532348633
20,0.22636935114860535,0.0419534295797348
21,0.15079715847969055,0.1372956931591034
22,0.23074087500572205,0.12014094740152359
23,0.17819401621818542,0.1888449490070343
24,0.15340930223464966,0.16065829992294312
25,0.2216382622718811,0.07484078407287598
26,0.30346429347991943,0.07866863906383514
27,0.19579513370990753,0.2747684717178345
28,0.18733590841293335,0.08914749324321747
29,0.14013749361038208,0.11329335719347
30,0.24582035839557648,0.04201919585466385
31,0.17310868203639984,0.07319100946187973
32,0.16856665909290314,0.05379945784807205
33,0.2349916696548462,0.032374218106269836
34,0.2009977549314499,0.04080940783023834
35,0.1595587432384491,0.06903888285160065
36,0.2026764303445816,0.020787520334124565
37,0.13128560781478882,0.04697074741125107
38,0.09763438999652863,0.06193302571773529
39,0.2258322387933731,0.13024738430976868
40,0.1961531639099121,0.08614909648895264
41,0.21416977047920227,0.05417924374341965
42,0.23662327229976654,0.07423575222492218
43,0.16272681951522827,0.012870211154222488
44,0.20472633838653564,0.008404732681810856
45,0.19416309893131256,0.014897208660840988
46,0.16956475377082825,0.02812976762652397
47,0.1777656376361847,0.050486862659454346
48,0.1830233633518219,0.03157825395464897
49,0.2869953513145447,0.01113637164235115
50,0.09610994160175323,0.0629654973745346
51,0.16527050733566284,0.029579196125268936
52,0.17162948846817017,0.02098943293094635
53,0.18899032473564148,0.03766395151615143
54,0.22923234105110168,0.03347238898277283
55,0.16053986549377441,0.018379123881459236
56,0.19299954175949097,0.01716071367263794
57,0.1754980832338333,0.07861367613077164
58,0.2113933265209198,0.03013179823756218
59,0.1695355772972107,0.045713767409324646
60,0.17986734211444855,0.01335166022181511
61,0.18566575646400452,0.014556567184627056
62,0.2309039831161499,0.07926836609840393
63,0.18162155151367188,0.02204367145895958
64,0.16094650328159332,0.010034740902483463
65,0.22899939119815826,0.033725298941135406
66,0.22744585573673248,0.04252595454454422
67,0.1652381867170334,0.06784753501415253
68,0.20758342742919922,0.056835245341062546
69,0.14777050912380219,0.025045126676559448
70,0.17744725942611694,0.004259288311004639
71,0.1516890674829483,0.011432685889303684
72,0.14183081686496735,0.0029072649776935577
73,0.12096492946147919,0.00040838669519871473
74,0.176444411277771,0.0008937251986935735
75,0.11375550180673599,0.004443999379873276
76,0.20000386238098145,0.03025001846253872
77,0.10387860238552094,0.009201610460877419
78,0.10333862900733948,0.004040575586259365
79,0.07510777562856674,0.004808355588465929
80,0.05912061035633087,0.003704150440171361
81,0.10283070802688599,0.0026250784285366535
82,0.08079008013010025,0.0069141024723649025
83,0.17330989241600037,0.042326707392930984
84,0.15981930494308472,0.021194301545619965
85,0.07192502915859222,0.026964817196130753
86,0.10070395469665527,0.0004697726690210402
87,0.11299057304859161,0.06292202323675156
