,d_loss,g_loss
0,0.2486826479434967,0.04818921536207199
1,0.3610249161720276,0.25739312171936035
2,0.16388952732086182,0.4739343523979187
3,0.09904450923204422,0.5417889356613159
4,0.08858733624219894,0.5413673520088196
5,0.08994278311729431,0.5059869885444641
6,0.07907801121473312,0.6274272203445435
7,0.0810445100069046,0.21548381447792053
8,0.1539905071258545,0.6690996885299683
9,0.07824394106864929,0.40594643354415894
10,0.07225683331489563,0.6340692043304443
11,0.06106884032487869,0.4693848490715027
12,0.05928381532430649,0.6868014335632324
13,0.03765442967414856,0.6137291193008423
14,0.05792565643787384,0.6202346086502075
15,0.06004347652196884,0.641793429851532
16,0.06446763873100281,0.531889796257019
17,0.07078418135643005,0.546850323677063
18,0.03221174329519272,0.46499648690223694
19,0.04994284361600876,0.5623331665992737
20,0.0515936054289341,0.12232053279876709
21,0.1482839584350586,0.7886714935302734
22,0.2351962774991989,0.05560699850320816
23,0.21272480487823486,0.3313714265823364
24,0.0850602239370346,0.45174336433410645
25,0.085963174700737,0.27654582262039185
26,0.10859543085098267,0.5178030133247375
27,0.1310642957687378,0.06862717866897583
28,0.23521101474761963,0.5200388431549072
29,0.12022003531455994,0.11364306509494781
30,0.1781255453824997,0.540858268737793
31,0.14819860458374023,0.10102309286594391
32,0.1892777681350708,0.47395655512809753
33,0.1447138488292694,0.12159378826618195
34,0.1788599044084549,0.4721985459327698
35,0.15080876648426056,0.08007323741912842
36,0.19755086302757263,0.418243944644928
37,0.13443490862846375,0.10301248729228973
38,0.1826910525560379,0.437627911567688
39,0.18099643290042877,0.06359653174877167
40,0.23145651817321777,0.4041856825351715
41,0.18598130345344543,0.07750962674617767
42,0.2160051017999649,0.40811166167259216
43,0.19283811748027802,0.08932149410247803
44,0.2236037701368332,0.4218331277370453
45,0.19548183679580688,0.0740567296743393
46,0.23219212889671326,0.34849560260772705
47,0.1810203194618225,0.10446720570325851
48,0.20240485668182373,0.40659090876579285
49,0.21630877256393433,0.06633463501930237
